user_id,num_friends,messages_sent,group_activities_participated
6321,194,782,8
6322,182,209,9
6323,15,636,6
6324,66,877,3
6325,124,251,2
6326,22,304,4
6327,143,846,5
6328,92,928,5
6329,95,689,8
6330,151,141,8
6331,88,540,2
6332,21,303,8
6333,144,92,8
6334,198,873,9
6335,44,482,7
6336,185,973,1
6337,48,186,2
6338,163,125,1
6339,43,913,2
6340,178,574,3
6341,39,492,6
6342,67,792,4
6343,198,895,3
6344,136,525,5
6345,185,120,4
6346,191,829,3
6347,104,804,8
6348,70,235,9
6349,188,227,0
6350,118,253,9
6351,40,415,3
6352,84,622,1
6353,64,827,3
6354,148,694,2
6355,17,49,2
6356,81,954,1
6357,119,135,6
6358,60,793,8
6359,120,259,4
6360,193,443,4
6361,139,780,4
6362,31,792,6
6363,192,188,5
6364,93,233,8
6365,194,25,9
6366,45,249,3
6367,88,859,1
6368,91,818,2
6369,24,143,4
6370,21,894,1
6371,52,136,4
6372,140,882,2
6373,31,811,5
6374,46,926,1
6375,142,994,0
6376,173,918,7
6377,169,36,1
6378,135,948,9
6379,191,508,0
6380,150,770,9
6381,108,100,4
6382,72,534,9
6383,143,298,6
6384,35,710,7
6385,69,321,4
6386,24,58,3
6387,189,465,0
6388,26,994,3
6389,89,233,3
6390,119,447,3
6391,37,767,6
6392,11,143,8
6393,166,18,4
6394,182,421,8
6395,177,1,2
6396,117,742,2
6397,100,534,0
6398,179,436,6
6399,108,1,6
6400,192,349,5
6401,33,312,8
6402,5,854,9
6403,192,101,3
6404,108,416,8
6405,57,127,1
6406,87,813,5
6407,144,608,1
6408,173,49,2
6409,193,859,7
6410,102,597,0
6411,26,957,8
6412,182,918,6
6413,170,987,8
6414,137,122,2
6415,100,159,9
6416,95,45,9
6417,73,662,4
6418,42,222,3
6419,43,652,8
6420,95,779,2
6421,82,619,9
6422,108,215,8
6423,30,146,1
6424,137,2,3
6425,27,479,7
6426,167,731,7
6427,189,17,1
6428,93,259,1
6429,195,398,0
6430,167,911,5
6431,160,794,1
6432,94,242,9
6433,38,231,0
6434,94,149,3
6435,81,733,9
6436,32,956,0
6437,131,917,7
6438,196,348,4
6439,99,444,2
6440,19,74,6
6441,195,483,9
6442,180,310,8
6443,89,367,8
6444,133,47,4
6445,135,563,4
6446,157,206,4
6447,171,241,4
6448,126,832,6
6449,141,515,8
6450,158,765,5
6451,124,57,1
6452,148,235,5
6453,100,893,8
6454,195,875,4
6455,33,219,9
6456,69,48,8
6457,111,951,9
6458,158,86,1
6459,163,80,4
6460,65,870,9
6461,6,509,6
6462,93,527,9
6463,94,855,6
6464,16,172,9
6465,108,46,0
6466,96,317,1
6467,81,788,5
6468,135,150,6
6469,36,19,1
6470,132,507,6
6471,18,607,6
6472,176,236,6
6473,128,494,3
6474,121,196,3
6475,172,892,4
6476,119,415,3
6477,160,205,2
6478,144,786,4
6479,61,23,7
6480,17,995,5
6481,38,218,6
6482,113,252,3
6483,178,744,5
6484,194,650,0
6485,17,656,3
6486,16,925,6
6487,185,685,8
6488,153,418,2
6489,57,910,5
6490,130,88,5
6491,35,741,0
6492,59,70,5
6493,115,897,7
6494,199,878,1
6495,120,770,9
6496,126,816,7
6497,70,690,9
6498,6,545,2
6499,126,70,5
6500,51,339,5
6501,52,305,4
6502,95,128,9
6503,158,221,3
6504,15,320,1
6505,175,668,0
6506,26,900,8
6507,199,450,9
6508,112,955,6
6509,165,157,8
6510,69,448,6
6511,101,234,8
6512,131,330,3
6513,54,144,4
6514,14,245,8
6515,34,806,1
6516,180,122,1
6517,191,566,2
6518,94,501,1
6519,29,596,7
6520,110,889,6
6521,19,347,1
6522,184,515,3
6523,66,381,3
6524,185,551,0
6525,190,202,5
6526,113,179,1
6527,149,193,4
6528,98,229,9
6529,20,120,9
6530,134,694,2
6531,145,456,4
6532,97,486,7
6533,60,590,3
6534,33,100,5
6535,91,51,9
6536,189,395,4
6537,47,892,6
6538,156,228,8
6539,27,133,1
6540,109,879,6
6541,149,248,5
6542,27,572,5
6543,74,808,4
6544,118,956,9
6545,43,971,2
6546,6,949,0
6547,182,629,5
6548,71,43,7
6549,109,928,0
6550,104,300,7
6551,179,925,1
6552,143,490,1
6553,43,723,6
6554,50,777,0
6555,67,203,7
6556,43,7,3
6557,144,127,2
6558,136,790,3
6559,56,899,8
6560,138,436,4
6561,187,476,3
6562,104,493,6
6563,83,672,6
6564,147,707,6
6565,172,142,9
6566,184,246,7
6567,126,11,2
6568,21,511,8
6569,80,787,1
6570,173,701,6
6571,84,625,9
6572,10,609,1
6573,89,471,9
6574,26,463,9
6575,107,546,9
6576,49,286,2
6577,145,874,6
6578,111,567,9
6579,73,326,5
6580,8,554,1
6581,88,205,0
6582,199,620,4
6583,28,319,1
6584,187,251,2
6585,183,927,8
6586,77,666,4
6587,99,278,4
6588,147,600,1
6589,174,888,1
6590,148,620,6
6591,72,555,5
6592,37,223,9
6593,29,290,1
6594,136,805,1
6595,19,968,6
6596,16,176,4
6597,113,84,6
6598,109,638,5
6599,40,433,3
6600,172,237,7
6601,134,515,5
6602,76,721,5
6603,144,79,1
6604,88,651,2
6605,167,690,9
6606,167,117,8
6607,141,651,0
6608,188,446,3
6609,34,107,2
6610,41,216,7
6611,86,120,7
6612,168,542,7
6613,58,365,9
6614,132,684,6
6615,64,326,5
6616,113,22,5
6617,103,424,6
6618,72,160,9
6619,106,166,9
6620,67,712,9
6621,141,569,0
6622,130,447,9
6623,171,299,6
6624,63,183,7
6625,142,163,7
6626,162,631,4
6627,86,144,3
6628,176,587,8
6629,66,316,8
6630,14,740,5
6631,74,681,9
6632,124,374,7
6633,24,493,3
6634,53,97,2
6635,78,431,1
6636,50,7,6
6637,178,823,0
6638,197,251,8
6639,38,337,1
6640,126,851,1
6641,53,202,7
6642,148,344,5
6643,111,172,5
6644,41,658,6
6645,85,125,4
6646,78,208,2
6647,125,918,2
6648,82,286,1
6649,172,684,3
6650,53,130,0
6651,43,459,5
6652,52,783,2
6653,121,714,9
6654,91,680,9
6655,39,508,4
6656,74,478,7
6657,32,602,0
6658,172,364,6
6659,125,976,1
6660,22,91,3
6661,42,513,3
6662,184,293,5
6663,92,575,6
6664,193,529,9
6665,81,484,0
6666,71,716,7
6667,51,335,5
6668,40,365,4
6669,145,642,4
6670,55,653,8
6671,147,532,9
6672,164,555,7
6673,55,575,2
6674,14,507,5
6675,135,687,9
6676,161,983,7
6677,147,707,2
6678,13,573,4
6679,35,816,6
6680,100,877,6
6681,73,873,6
6682,89,33,6
6683,135,609,4
6684,117,838,9
6685,116,55,5
6686,95,309,3
6687,79,580,6
6688,76,99,5
6689,57,695,2
6690,83,723,3
6691,17,551,9
6692,12,643,2
6693,103,957,0
6694,114,406,7
6695,172,608,6
6696,141,323,6
6697,68,273,1
6698,38,963,3
6699,69,626,4
6700,30,168,6
6701,100,738,4
6702,166,350,6
6703,32,980,7
6704,91,219,3
6705,147,454,8
6706,149,565,1
6707,91,557,5
6708,15,48,0
6709,104,973,8
6710,53,384,0
6711,114,899,8
6712,25,859,1
6713,35,63,3
6714,131,800,2
6715,88,287,3
6716,132,692,7
6717,32,611,7
6718,25,488,7
6719,129,984,7
6720,107,533,3
6721,42,4,9
6722,59,909,5
6723,150,152,1
6724,156,756,6
6725,68,900,7
6726,174,185,3
6727,42,708,4
6728,124,515,2
6729,125,251,8
6730,171,631,7
6731,134,41,3
6732,68,651,1
6733,8,677,8
6734,185,618,1
6735,173,799,9
6736,75,356,2
6737,73,36,4
6738,76,762,2
6739,82,123,7
6740,188,335,9
6741,134,69,9
6742,115,762,5
6743,155,232,9
6744,122,805,5
6745,135,879,8
6746,118,789,8
6747,126,660,9
6748,150,606,2
6749,86,468,4
6750,92,837,5
6751,51,44,4
6752,125,581,3
6753,64,214,6
6754,48,115,7
6755,142,271,7
6756,139,572,9
6757,23,406,4
6758,76,620,4
6759,51,559,2
6760,154,763,5
6761,152,53,1
6762,101,884,6
6763,174,139,7
6764,145,906,7
6765,108,626,2
6766,68,386,7
6767,107,500,1
6768,56,97,8
6769,191,640,8
6770,5,620,7
6771,165,706,2
6772,28,151,1
6773,59,37,4
6774,21,673,0
6775,77,266,2
6776,111,903,4
6777,29,968,7
6778,135,859,9
6779,160,459,2
6780,127,257,5
6781,196,177,7
6782,44,776,2
6783,130,918,0
6784,69,739,5
6785,86,317,3
6786,190,779,4
6787,94,812,3
6788,166,99,2
6789,73,187,3
6790,138,270,2
6791,68,304,1
6792,118,679,6
6793,15,58,5
6794,24,679,6
6795,113,221,2
6796,149,680,8
6797,172,978,0
6798,28,888,4
6799,11,105,0
6800,136,42,8
6801,95,173,0
6802,109,162,3
6803,113,329,3
6804,157,696,4
6805,47,705,2
6806,44,409,4
6807,154,689,9
6808,22,472,1
6809,107,423,2
6810,145,162,3
6811,82,167,0
6812,170,979,4
6813,44,413,6
6814,47,519,5
6815,11,580,0
6816,8,577,3
6817,38,265,1
6818,76,824,3
6819,111,432,0
6820,9,679,4
6821,122,512,8
6822,179,120,2
6823,24,455,2
6824,166,858,4
6825,24,322,1
6826,74,174,0
6827,162,964,3
6828,195,83,6
6829,61,855,6
6830,63,79,1
6831,118,197,2
6832,18,871,6
6833,106,569,8
6834,128,152,8
6835,89,745,5
6836,33,989,2
6837,183,686,0
6838,105,169,9
6839,98,113,5
6840,166,603,9
6841,94,491,0
6842,170,635,4
6843,86,938,5
6844,165,353,8
6845,77,806,3
6846,126,407,2
6847,125,981,2
6848,151,64,9
6849,181,206,8
6850,138,312,5
6851,95,495,7
6852,162,418,7
6853,44,554,7
6854,132,423,9
6855,26,973,1
6856,11,972,9
6857,159,166,3
6858,9,774,0
6859,183,15,1
6860,189,45,5
6861,122,492,7
6862,117,747,3
6863,37,946,5
6864,162,878,6
6865,188,522,7
6866,141,972,1
6867,193,675,0
6868,5,237,3
6869,144,222,0
6870,156,974,6
6871,28,870,9
6872,178,797,5
6873,160,409,0
6874,176,616,5
6875,17,33,3
6876,95,287,2
6877,149,134,9
6878,96,590,9
6879,32,455,6
6880,15,746,2
6881,35,821,3
6882,46,887,1
6883,77,369,6
6884,195,605,8
6885,98,364,3
6886,64,292,7
6887,70,207,3
6888,114,519,9
6889,84,217,3
6890,193,565,8
6891,160,9,4
6892,56,932,4
6893,89,651,4
6894,128,639,9
6895,139,131,4
6896,196,218,4
6897,173,494,0
6898,12,560,0
6899,50,300,5
6900,182,289,4
6901,42,632,2
6902,128,398,3
6903,171,269,3
6904,87,930,1
6905,35,15,7
6906,53,638,1
6907,8,526,3
6908,29,322,2
6909,168,344,5
6910,164,964,0
6911,132,426,1
6912,45,325,0
6913,138,427,4
6914,16,281,1
6915,135,584,4
6916,149,600,6
6917,116,423,4
6918,91,971,5
6919,175,598,7
6920,94,742,1
6921,82,991,1
6922,156,967,0
6923,183,621,4
6924,72,942,5
6925,165,30,0
6926,118,898,8
6927,50,221,3
6928,172,418,3
6929,190,498,1
6930,151,752,1
6931,140,689,0
6932,143,968,1
6933,25,861,1
6934,138,333,7
6935,149,919,0
6936,194,712,6
6937,70,891,9
6938,76,21,0
6939,100,163,6
6940,199,94,1
6941,112,510,1
6942,102,347,3
6943,81,289,6
6944,17,495,4
6945,33,932,7
6946,96,995,2
6947,168,674,9
6948,148,128,0
6949,5,236,8
6950,195,843,4
6951,180,52,4
6952,182,3,2
6953,6,128,2
6954,176,814,8
6955,41,806,2
6956,47,447,1
6957,87,544,1
6958,159,666,5
6959,142,857,8
6960,180,925,4
6961,179,490,7
6962,168,809,6
6963,89,453,9
6964,185,723,1
6965,78,469,4
6966,137,697,1
6967,138,742,9
6968,31,376,5
6969,180,837,0
6970,142,761,3
6971,129,263,4
6972,101,425,8
6973,74,18,3
6974,48,19,1
6975,194,510,0
6976,21,577,6
6977,58,894,3
6978,62,503,4
6979,18,110,7
6980,33,59,6
6981,105,934,6
6982,100,441,0
6983,136,124,9
6984,82,816,6
6985,187,690,4
6986,103,488,6
6987,62,794,7
6988,65,902,1
6989,129,633,1
6990,108,819,2
6991,80,834,4
6992,181,797,3
6993,30,537,0
6994,29,386,9
6995,99,377,3
6996,143,298,8
6997,134,675,8
6998,77,923,4
6999,188,808,4
7000,85,69,1
7001,131,428,1
7002,141,892,3
7003,104,1,5
7004,19,794,4
7005,58,824,8
7006,54,465,0
7007,144,691,4
7008,5,772,6
7009,71,819,4
7010,160,705,4
7011,59,799,8
7012,132,958,4
7013,97,257,4
7014,169,56,9
7015,102,56,3
7016,48,502,1
7017,103,382,7
7018,144,853,3
7019,144,394,3
7020,118,226,3
7021,118,68,7
7022,72,49,5
7023,18,995,2
7024,143,25,9
7025,174,864,4
7026,119,929,6
7027,176,569,8
7028,46,257,9
7029,103,865,2
7030,6,237,5
7031,21,970,6
7032,44,130,7
7033,152,398,7
7034,182,15,0
7035,152,69,1
7036,104,716,2
7037,186,196,1
7038,65,570,5
7039,81,0,2
7040,114,868,9
7041,144,589,5
7042,31,224,3
7043,27,941,2
7044,56,614,1
7045,9,222,7
7046,47,833,3
7047,111,881,9
7048,140,82,1
7049,122,230,8
7050,52,385,5
7051,72,754,3
7052,131,396,9
7053,147,217,3
7054,20,990,7
7055,44,987,9
7056,179,910,7
7057,69,327,4
7058,35,236,9
7059,85,64,4
7060,66,869,0
7061,96,557,3
7062,22,499,3
7063,176,91,4
7064,49,735,0
7065,13,50,5
7066,158,882,2
7067,96,93,4
7068,5,878,1
7069,8,160,5
7070,90,880,1
7071,188,164,0
7072,10,466,4
7073,7,71,7
7074,159,402,4
7075,107,766,0
7076,167,289,3
7077,89,694,8
7078,22,540,7
7079,37,442,5
7080,78,893,7
7081,80,386,5
7082,180,504,7
7083,164,996,3
7084,181,939,3
7085,181,856,1
7086,159,556,7
7087,20,313,7
7088,41,295,7
7089,22,635,9
7090,185,264,6
7091,10,711,2
7092,117,298,4
7093,115,966,5
7094,150,749,3
7095,170,524,9
7096,71,238,6
7097,23,498,8
7098,165,96,5
7099,58,504,8
7100,143,872,5
7101,7,671,5
7102,41,916,9
7103,184,596,7
7104,111,434,0
7105,45,991,4
7106,32,527,6
7107,107,687,6
7108,40,303,1
7109,72,568,3
7110,148,836,5
7111,127,227,1
7112,89,790,7
7113,31,596,4
7114,19,694,1
7115,184,279,8
7116,85,965,9
7117,8,3,1
7118,192,265,0
7119,174,651,3
7120,46,41,4
7121,185,541,1
7122,154,256,4
7123,150,658,8
7124,117,752,2
7125,105,164,0
7126,170,149,6
7127,128,382,4
7128,121,1,2
7129,72,321,2
7130,70,294,2
7131,199,617,8
7132,33,210,9
7133,54,614,8
7134,50,646,9
7135,67,350,5
7136,175,529,8
7137,9,512,7
7138,136,64,0
7139,29,509,9
7140,51,81,7
7141,175,677,1
7142,187,578,8
7143,64,529,4
7144,194,917,7
7145,147,903,3
7146,69,764,5
7147,72,293,3
7148,150,73,2
7149,86,642,9
7150,44,491,6
7151,197,528,0
7152,66,6,3
7153,79,740,9
7154,142,765,3
7155,137,469,6
7156,144,750,1
7157,5,616,0
7158,54,906,1
7159,163,47,9
7160,106,530,1
7161,66,668,5
7162,117,411,0
7163,159,155,8
7164,48,700,4
7165,152,35,3
7166,167,151,4
7167,140,363,0
7168,18,950,2
7169,83,74,8
7170,76,670,6
7171,111,632,9
7172,51,263,3
7173,197,47,2
7174,40,401,6
7175,11,735,8
7176,178,807,5
7177,138,478,9
7178,182,779,0
7179,124,819,6
7180,116,859,3
7181,60,434,7
7182,19,887,0
7183,197,441,4
7184,145,634,0
7185,53,634,5
7186,177,263,9
7187,133,786,3
7188,68,919,0
7189,116,669,9
7190,178,671,8
7191,89,763,5
7192,141,881,5
7193,64,906,1
7194,188,590,1
7195,136,385,8
7196,142,73,2
7197,82,449,3
7198,93,27,8
7199,123,394,9
7200,96,123,4
7201,47,794,0
7202,185,350,2
7203,118,106,4
7204,13,327,5
7205,68,810,5
7206,100,390,6
7207,18,152,5
7208,171,784,3
7209,108,569,9
7210,78,211,3
7211,133,430,2
7212,88,403,1
7213,150,321,0
7214,45,577,9
7215,65,729,9
7216,39,411,4
7217,76,205,2
7218,38,653,4
7219,102,118,9
7220,37,526,8
7221,153,207,8
7222,26,108,8
7223,156,121,9
7224,54,102,0
7225,155,866,3
7226,66,825,4
7227,158,963,4
7228,182,18,5
7229,121,252,8
7230,114,508,7
7231,66,611,9
7232,18,481,3
7233,33,302,4
7234,47,802,1
7235,143,645,4
7236,67,327,5
7237,92,554,9
7238,58,663,9
7239,179,610,7
7240,76,29,9
7241,137,170,0
7242,29,475,3
7243,41,399,2
7244,119,250,8
7245,105,532,9
7246,191,480,7
7247,36,70,0
7248,149,10,2
7249,180,986,1
7250,69,33,8
7251,49,990,7
7252,198,122,0
7253,48,414,3
7254,75,922,6
7255,67,454,2
7256,107,556,0
7257,29,603,2
7258,141,907,1
7259,184,676,0
7260,177,834,6
7261,153,891,1
7262,155,940,2
7263,97,89,5
7264,144,823,0
7265,172,817,9
7266,147,752,2
7267,154,945,8
7268,30,800,5
7269,110,695,1
7270,45,411,9
7271,136,85,1
7272,75,658,1
7273,127,875,4
7274,28,460,8
7275,9,88,2
7276,86,707,4
7277,160,885,9
7278,177,38,0
7279,184,649,3
7280,178,105,6
7281,179,344,1
7282,177,389,9
7283,85,181,8
7284,193,226,8
7285,23,427,2
7286,47,353,9
7287,29,869,0
7288,113,698,1
7289,8,658,2
7290,37,417,5
7291,166,79,9
7292,35,596,1
7293,95,645,5
7294,99,956,6
7295,51,3,3
7296,93,362,4
7297,93,746,4
7298,152,974,9
7299,59,378,5
7300,111,744,9
7301,143,181,6
7302,72,38,3
7303,194,475,8
7304,135,907,3
7305,7,598,7
7306,101,938,9
7307,9,50,7
7308,27,448,5
7309,71,520,2
7310,17,933,6
7311,36,340,9
7312,141,837,7
7313,73,222,5
7314,42,510,3
7315,52,458,4
7316,100,895,1
7317,195,549,7
7318,27,592,3
7319,16,97,3
7320,128,491,1
7321,25,616,7
7322,40,554,2
7323,31,220,3
7324,52,564,0
7325,131,437,3
7326,156,350,3
7327,124,945,6
7328,109,29,7
7329,119,34,0
7330,146,636,9
7331,121,794,2
7332,188,311,0
7333,181,978,0
7334,19,91,2
7335,187,644,1
7336,142,714,7
7337,19,217,0
7338,10,453,7
7339,23,672,8
7340,80,849,7
7341,185,107,9
7342,164,581,9
7343,16,413,9
7344,92,77,2
7345,167,820,3
7346,194,588,7
7347,174,768,1
7348,198,660,1
7349,11,913,6
7350,17,101,9
7351,177,235,3
7352,39,102,7
7353,82,271,0
7354,118,644,4
7355,146,79,8
7356,5,136,5
7357,143,488,8
7358,14,82,0
7359,172,399,1
7360,82,800,5
7361,195,813,4
7362,42,859,7
7363,101,901,5
7364,161,241,2
7365,183,234,2
7366,193,52,5
7367,12,573,7
7368,65,732,8
7369,135,889,3
7370,141,318,2
7371,17,978,7
7372,10,347,5
7373,126,643,0
7374,40,699,8
7375,138,769,9
7376,19,871,4
7377,35,857,0
7378,168,333,5
7379,139,269,7
7380,68,971,2
7381,151,348,1
7382,59,665,6
7383,134,245,5
7384,102,540,5
7385,61,351,5
7386,116,250,2
7387,55,803,5
7388,168,110,0
7389,167,947,7
7390,41,758,7
7391,40,985,3
7392,9,263,1
7393,94,373,3
7394,153,121,6
7395,57,561,5
7396,93,525,4
7397,49,179,5
7398,42,250,9
7399,11,108,0
7400,12,652,1
7401,34,573,9
7402,109,121,8
7403,156,863,0
7404,85,99,6
7405,124,254,7
7406,81,963,2
7407,104,357,1
7408,88,778,4
7409,80,523,4
7410,153,192,7
7411,170,63,2
7412,41,687,6
7413,89,747,7
7414,25,776,7
7415,128,240,1
7416,74,548,1
7417,117,623,4
7418,137,25,8
7419,161,854,4
7420,153,896,7
7421,199,67,6
7422,51,397,3
7423,128,714,0
7424,194,941,1
7425,143,543,5
7426,17,678,3
7427,17,366,4
7428,46,619,6
7429,194,245,1
7430,146,885,5
7431,187,236,9
7432,157,596,9
7433,44,998,5
7434,154,386,4
7435,114,548,1
7436,20,350,6
7437,128,127,0
7438,77,151,9
7439,23,144,3
7440,142,617,9
7441,17,800,6
7442,136,221,4
7443,133,970,1
7444,83,833,6
7445,70,670,3
7446,66,259,6
7447,197,518,7
7448,60,714,4
7449,54,236,2
7450,177,858,6
7451,161,957,4
7452,193,218,8
7453,53,621,3
7454,171,411,3
7455,51,615,4
7456,45,943,9
7457,21,250,8
7458,81,518,9
7459,67,960,5
7460,83,606,6
7461,185,712,4
7462,140,570,6
7463,164,595,9
7464,121,186,9
7465,11,869,4
7466,180,526,5
7467,83,962,9
7468,178,424,0
7469,192,675,4
7470,85,783,6
7471,51,193,1
7472,175,445,4
7473,85,717,3
7474,65,46,8
7475,49,878,3
7476,196,159,0
7477,136,609,9
7478,67,725,6
7479,189,205,5
7480,167,123,5
7481,146,83,3
7482,107,209,0
7483,184,762,6
7484,173,408,6
7485,83,440,8
7486,194,737,7
7487,90,892,0
7488,121,662,8
7489,196,69,3
7490,67,143,9
7491,34,158,6
7492,32,940,4
7493,190,338,8
7494,6,425,3
7495,163,543,3
7496,55,420,3
7497,77,173,0
7498,167,554,1
7499,96,212,7
7500,156,196,2
7501,113,924,5
7502,164,824,9
7503,151,233,6
7504,128,154,9
7505,78,274,3
7506,9,961,5
7507,99,216,4
7508,98,657,9
7509,197,426,2
7510,28,450,1
7511,20,157,7
7512,36,183,2
7513,177,198,9
7514,11,257,7
7515,25,150,1
7516,185,480,6
7517,134,100,9
7518,43,289,3
7519,13,763,8
7520,179,544,4
7521,197,566,5
7522,163,731,1
7523,103,973,5
7524,47,566,5
7525,73,208,2
7526,71,970,7
7527,187,939,6
7528,199,122,5
7529,125,991,5
7530,38,934,2
7531,47,786,0
7532,46,114,9
7533,189,258,7
7534,118,785,1
7535,46,753,1
7536,110,892,7
7537,188,510,6
7538,113,76,3
7539,26,452,2
7540,59,459,4
7541,27,432,8
7542,189,662,7
7543,11,466,6
7544,136,593,8
7545,61,659,2
7546,6,653,0
7547,36,934,5
7548,49,797,4
7549,167,191,3
7550,9,573,7
7551,79,406,2
7552,40,783,1
7553,107,501,7
7554,70,633,0
7555,90,60,9
7556,98,576,2
7557,190,204,8
7558,9,158,0
7559,97,452,3
7560,74,48,2
7561,122,938,0
7562,132,884,7
7563,130,842,9
7564,65,718,4
7565,112,755,5
7566,5,699,2
7567,198,941,8
7568,59,782,4
7569,46,816,2
7570,72,990,7
7571,140,308,4
7572,25,516,2
7573,106,902,7
7574,102,20,0
7575,68,43,9
7576,57,215,3
7577,16,638,7
7578,48,448,8
7579,147,957,5
7580,95,430,8
7581,148,156,9
7582,9,574,4
7583,105,624,4
7584,188,151,9
7585,26,943,3
7586,49,644,2
7587,19,342,4
7588,83,661,0
7589,193,121,9
7590,62,256,2
7591,113,795,6
7592,103,229,3
7593,175,197,5
7594,149,735,3
7595,142,204,5
7596,60,384,9
7597,162,877,5
7598,125,249,1
7599,166,333,1
7600,174,36,6
7601,36,165,7
7602,128,904,6
7603,78,33,1
7604,117,938,8
7605,124,315,0
7606,107,979,2
7607,172,372,6
7608,193,564,0
7609,11,559,8
7610,125,416,7
7611,159,636,9
7612,60,44,2
7613,197,340,9
7614,113,25,5
7615,125,998,9
7616,127,904,3
7617,77,571,1
7618,83,389,1
7619,78,92,0
7620,157,867,0
7621,147,934,7
7622,17,274,5
7623,152,171,6
7624,197,795,4
7625,94,482,2
7626,49,230,5
7627,195,881,2
7628,60,514,5
7629,189,868,5
7630,91,503,4
7631,106,909,9
7632,183,526,5
7633,45,757,1
7634,82,503,7
7635,35,666,0
7636,145,925,1
7637,68,468,3
7638,150,982,1
7639,86,8,0
7640,15,582,3
7641,112,300,0
7642,115,955,6
7643,179,573,9
7644,73,378,8
7645,127,481,6
7646,167,448,5
7647,133,215,4
7648,18,400,4
7649,110,560,3
7650,188,0,8
7651,23,579,0
7652,183,925,0
7653,141,866,8
7654,28,97,5
7655,106,553,0
7656,79,750,5
7657,162,905,3
7658,145,802,0
7659,98,495,2
7660,135,21,1
7661,105,18,0
7662,76,926,6
7663,127,605,6
7664,163,513,4
7665,194,316,9
7666,84,548,5
7667,18,180,3
7668,20,288,1
7669,89,753,7
7670,166,589,9
7671,197,280,7
7672,163,271,4
7673,85,537,5
7674,122,995,5
7675,154,443,2
7676,56,916,3
7677,148,269,2
7678,14,75,8
7679,114,40,1
7680,182,311,1
7681,19,244,7
7682,114,603,6
7683,123,817,3
7684,131,421,1
7685,168,979,6
7686,97,93,9
7687,173,29,2
7688,38,876,5
7689,102,851,1
7690,136,219,3
7691,196,951,8
7692,100,135,6
7693,165,777,2
7694,155,409,1
7695,48,813,7
7696,174,643,6
7697,199,3,4
7698,70,224,7
7699,77,445,7
7700,20,85,5
7701,122,894,6
7702,26,87,3
7703,125,487,1
7704,173,558,9
7705,163,231,9
7706,161,221,0
7707,161,659,7
7708,56,172,6
7709,102,895,8
7710,25,691,9
7711,20,110,3
7712,183,702,2
7713,121,549,3
7714,32,440,2
7715,180,65,9
7716,13,102,5
7717,192,16,2
7718,162,291,2
7719,164,229,0
7720,32,337,2
7721,157,279,5
7722,160,3,7
7723,148,954,8
7724,122,923,2
7725,17,922,9
7726,143,973,9
7727,29,760,9
7728,142,520,1
7729,114,3,3
7730,154,393,0
7731,182,526,5
7732,79,440,4
7733,111,770,8
7734,46,935,6
7735,181,353,1
7736,165,454,5
7737,131,739,2
7738,29,471,7
7739,19,418,4
7740,48,843,3
7741,38,350,4
7742,65,609,6
7743,23,604,0
7744,178,681,6
7745,65,621,5
7746,172,889,5
7747,76,592,7
7748,149,633,2
7749,158,71,5
7750,14,803,5
7751,12,586,3
7752,62,677,5
7753,92,882,7
7754,57,413,0
7755,103,575,8
7756,77,794,1
7757,132,133,1
7758,134,758,6
7759,168,616,5
7760,10,662,5
7761,31,235,1
7762,59,794,6
7763,46,280,4
7764,178,464,3
7765,126,917,9
7766,28,364,6
7767,179,880,0
7768,6,372,4
7769,87,277,6
7770,90,380,2
7771,60,231,7
7772,115,557,1
7773,125,499,1
7774,71,958,8
7775,188,432,5
7776,159,186,1
7777,111,306,8
7778,46,856,4
7779,181,538,2
7780,108,779,5
7781,145,197,1
7782,99,304,5
7783,100,79,6
7784,147,700,7
7785,40,174,5
7786,115,503,7
7787,180,596,0
7788,32,351,7
7789,100,763,9
7790,57,217,2
7791,27,852,9
7792,109,901,7
7793,95,229,8
7794,190,289,7
7795,196,528,5
7796,79,401,5
7797,127,80,9
7798,82,842,7
7799,95,680,9
7800,152,128,5
7801,177,280,3
7802,52,364,8
7803,65,46,1
7804,17,563,2
7805,194,398,4
7806,85,930,5
7807,164,715,2
7808,188,616,3
7809,120,789,7
7810,115,303,3
7811,25,854,1
7812,174,703,8
7813,166,172,6
7814,19,833,9
7815,32,690,8
7816,89,303,2
7817,47,300,4
7818,139,62,3
7819,113,619,7
7820,58,964,3
7821,83,290,5
7822,96,370,8
7823,53,760,0
7824,124,859,8
7825,141,512,9
7826,188,400,8
7827,182,636,8
7828,164,917,0
7829,83,1,2
7830,110,54,2
7831,37,192,4
7832,144,868,4
7833,31,924,0
7834,88,591,2
7835,6,174,1
7836,119,343,0
7837,145,236,4
7838,123,952,7
7839,13,818,2
7840,143,545,4
7841,67,427,6
7842,75,366,6
7843,75,70,1
7844,154,754,2
7845,159,626,8
7846,164,913,8
7847,180,714,0
7848,16,150,3
7849,151,555,4
7850,32,588,4
7851,151,589,5
7852,168,145,3
7853,82,513,5
7854,151,812,9
7855,186,111,0
7856,161,385,5
7857,41,707,2
7858,137,976,7
7859,187,461,4
7860,126,661,5
7861,96,79,3
7862,120,702,6
7863,167,328,7
7864,14,78,5
7865,7,352,1
7866,139,770,7
7867,29,899,3
7868,149,930,0
7869,156,480,9
7870,152,169,3
7871,163,777,8
7872,23,571,6
7873,162,881,2
